Data_log_version: 1.0
timestamp current_mode current_grip thumb_pitch_compliance_raw_counts thumb_roll_compliance_raw_counts index_compliance_raw_counts thumb_pitch_position thumb_roll_position wrist_rotator_position wrist_flexor_position index_finger_position mrp_fingers_aggregate_position index_lateral_force_sensor index_tip_force_sensor middle_tip_force_sensor ring_tip_force_sensor pinky_tip_force_sensor index_lateral_force_sensor_status index_tip_force_sensor_status middle_tip_force_sensor_status ring_tip_force_sensor_status pinky_tip_force_sensor_status distal_palm_force_sensor proximal_palm_force_sensor hand_edge_force_sensor hand_dorsal_force_sensor distal_palm_force_sensor_status proximal_palm_force_sensor_status hand_edge_force_sensor_status hand_dorsal_force_sensor_status thumb_ulnar_force_sensor thumb_radial_force_sensor thumb_tip_force_sensor thumb_dorsal_force_sensor thumb_ulnar_force_sensor_status thumb_radial_force_sensor_status thumb_tip_force_sensor_status thumb_dorsal_force_sensor_status can_frame_wifp_id can_frame_wifp_data[0] can_frame_wifp_data[1] can_frame_wifp_data[2] can_frame_wifp_data[3] can_frame_wifp_data[4] can_frame_wifp_data[5] can_frame_wifp_data[6] can_frame_wifp_data[7] can_frame_tifc_id can_frame_tifc_data[0] can_frame_tifc_data[1] can_frame_tifc_data[2] can_frame_tifc_data[3] can_frame_tifc_data[4] can_frame_tifc_data[5] can_frame_tifc_data[6] can_frame_tifc_data[7] can_frame_thup_id can_frame_thup_data[0] can_frame_thup_data[1] can_frame_thup_data[2] can_frame_thup_data[3] can_frame_thup_data[4] can_frame_thup_data[5] can_frame_thup_data[6] can_frame_thup_data[7] can_frame_sync_id can_frame_sync_data[0] can_frame_sync_data[1] can_frame_sync_data[2] can_frame_sync_data[3] can_frame_sync_data[4] can_frame_sync_data[5] can_frame_sync_data[6] can_frame_sync_data[7] can_frame_hfs1_id can_frame_hfs1_data[0] can_frame_hfs1_data[1] can_frame_hfs1_data[2] can_frame_hfs1_data[3] can_frame_hfs1_data[4] can_frame_hfs1_data[5] can_frame_hfs1_data[6] can_frame_hfs1_data[7] can_frame_hfs2_id can_frame_hfs2_data[0] can_frame_hfs2_data[1] can_frame_hfs2_data[2] can_frame_hfs2_data[3] can_frame_hfs2_data[4] can_frame_hfs2_data[5] can_frame_hfs2_data[6] can_frame_hfs2_data[7] can_frame_hfs3_id can_frame_hfs3_data[0] can_frame_hfs3_data[1] can_frame_hfs3_data[2] can_frame_hfs3_data[3] can_frame_hfs3_data[4] can_frame_hfs3_data[5] can_frame_hfs3_data[6] can_frame_hfs3_data[7]
1585261434.555210 3 0 1534 2210 2140 1.303270 0.206712 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.700000 2.600000 0.000000 0 0 0 0 0 10.600000 9.000000 13.500000 8.700000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 254 8 162 8 92 0 0 1215 18 171 2 246 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 7 26 0 0 116 20 833 106 90 135 87 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.565225 3 0 1534 2210 2140 1.304634 0.208076 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.800000 2.600000 0.000000 0 0 0 0 0 10.500000 9.200000 13.300000 8.600000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 254 8 162 8 92 0 0 1215 18 176 2 251 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 8 26 0 0 116 20 833 105 92 133 86 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.575277 3 0 1534 2210 2140 1.304634 0.208076 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.700000 2.600000 0.000000 0 0 0 0 0 10.600000 9.200000 13.600000 8.500000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 254 8 162 8 92 0 0 1215 18 176 2 251 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 7 26 0 0 116 20 833 106 92 136 85 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.585279 3 0 1534 2210 2140 1.303270 0.206712 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.800000 2.600000 0.000000 0 0 0 0 0 10.600000 9.200000 13.600000 8.500000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 254 8 162 8 92 0 0 1215 18 171 2 246 255 245 0 8 128 3 5 2 1 0 163 0 1 577 0 10 8 26 0 0 116 20 833 106 92 136 85 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.595284 3 0 1534 2210 2140 1.303270 0.206712 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.700000 2.600000 0.000000 0 0 0 0 0 10.400000 9.000000 13.400000 8.500000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 254 8 162 8 92 0 0 1215 18 171 2 246 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 7 26 0 0 116 20 833 104 90 134 85 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.605248 3 0 1535 2210 2141 1.304634 0.208076 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.800000 2.600000 0.000000 0 0 0 0 0 10.600000 8.900000 13.200000 8.800000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 255 8 162 8 93 0 0 1215 18 176 2 251 255 244 0 8 128 3 5 2 1 0 163 0 0 577 0 10 8 26 0 0 116 20 833 106 89 132 88 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.615270 3 0 1535 2210 2141 1.304634 0.208076 0.031907 0.006545 0.016090 0.040633 0.000000 1.000000 0.700000 2.600000 0.000000 0 0 0 0 0 10.800000 9.100000 13.600000 8.600000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 149 1196 5 255 8 162 8 93 0 0 1215 18 176 2 251 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 7 26 0 0 116 20 833 108 91 136 86 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.625241 3 0 1534 2209 2140 1.303270 0.205349 0.031907 0.006545 0.016090 0.039270 0.000000 1.000000 0.800000 2.600000 0.000000 0 0 0 0 0 10.500000 9.000000 13.600000 8.400000 0 0 0 0 0.000000 0.200000 0.200000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 144 1196 5 254 8 161 8 92 0 0 1215 18 171 2 241 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 8 26 0 0 116 20 833 105 90 136 84 0 0 0 1 1218 0 2 2 6 0 0 0 0
1585261434.635282 3 0 1534 2209 2140 1.303270 0.206712 0.031907 0.005727 0.016090 0.040088 0.000000 1.000000 0.700000 2.600000 0.000000 0 0 0 0 0 10.600000 9.100000 13.400000 8.400000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 21 0 59 0 147 1196 5 254 8 161 8 92 0 0 1215 18 171 2 246 255 244 0 8 128 3 5 2 1 0 163 0 0 577 0 10 7 26 0 0 116 20 833 106 91 134 84 0 0 0 1 1218 0 2 3 6 0 0 0 0
1585261434.645240 3 0 1534 2210 2140 1.304634 0.208076 0.031907 0.006545 0.016090 0.040088 0.000000 1.000000 0.800000 2.600000 0.000000 0 0 0 0 0 10.500000 9.100000 13.300000 8.400000 0 0 0 0 0.000000 0.200000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 5 254 8 162 8 92 0 0 1215 18 176 2 251 255 245 0 8 128 3 5 2 1 0 163 0 0 577 0 10 8 26 0 0 116 20 833 105 91 133 84 0 0 0 1 1218 0 2 3 6 0 0 0 0
