Data_log_version: 1.0
timestamp current_mode current_grip thumb_pitch_compliance_raw_counts thumb_roll_compliance_raw_counts index_compliance_raw_counts thumb_pitch_position thumb_roll_position wrist_rotator_position wrist_flexor_position index_finger_position mrp_fingers_aggregate_position index_lateral_force_sensor index_tip_force_sensor middle_tip_force_sensor ring_tip_force_sensor pinky_tip_force_sensor index_lateral_force_sensor_status index_tip_force_sensor_status middle_tip_force_sensor_status ring_tip_force_sensor_status pinky_tip_force_sensor_status distal_palm_force_sensor proximal_palm_force_sensor hand_edge_force_sensor hand_dorsal_force_sensor distal_palm_force_sensor_status proximal_palm_force_sensor_status hand_edge_force_sensor_status hand_dorsal_force_sensor_status thumb_ulnar_force_sensor thumb_radial_force_sensor thumb_tip_force_sensor thumb_dorsal_force_sensor thumb_ulnar_force_sensor_status thumb_radial_force_sensor_status thumb_tip_force_sensor_status thumb_dorsal_force_sensor_status can_frame_wifp_id can_frame_wifp_data[0] can_frame_wifp_data[1] can_frame_wifp_data[2] can_frame_wifp_data[3] can_frame_wifp_data[4] can_frame_wifp_data[5] can_frame_wifp_data[6] can_frame_wifp_data[7] can_frame_tifc_id can_frame_tifc_data[0] can_frame_tifc_data[1] can_frame_tifc_data[2] can_frame_tifc_data[3] can_frame_tifc_data[4] can_frame_tifc_data[5] can_frame_tifc_data[6] can_frame_tifc_data[7] can_frame_thup_id can_frame_thup_data[0] can_frame_thup_data[1] can_frame_thup_data[2] can_frame_thup_data[3] can_frame_thup_data[4] can_frame_thup_data[5] can_frame_thup_data[6] can_frame_thup_data[7] can_frame_sync_id can_frame_sync_data[0] can_frame_sync_data[1] can_frame_sync_data[2] can_frame_sync_data[3] can_frame_sync_data[4] can_frame_sync_data[5] can_frame_sync_data[6] can_frame_sync_data[7] can_frame_hfs1_id can_frame_hfs1_data[0] can_frame_hfs1_data[1] can_frame_hfs1_data[2] can_frame_hfs1_data[3] can_frame_hfs1_data[4] can_frame_hfs1_data[5] can_frame_hfs1_data[6] can_frame_hfs1_data[7] can_frame_hfs2_id can_frame_hfs2_data[0] can_frame_hfs2_data[1] can_frame_hfs2_data[2] can_frame_hfs2_data[3] can_frame_hfs2_data[4] can_frame_hfs2_data[5] can_frame_hfs2_data[6] can_frame_hfs2_data[7] can_frame_hfs3_id can_frame_hfs3_data[0] can_frame_hfs3_data[1] can_frame_hfs3_data[2] can_frame_hfs3_data[3] can_frame_hfs3_data[4] can_frame_hfs3_data[5] can_frame_hfs3_data[6] can_frame_hfs3_data[7]
1585261505.254784 3 0 1543 2213 2142 1.031381 0.203985 0.031907 0.006545 0.017181 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.800000 13.400000 9.000000 0 0 0 0 0.000000 0.100000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 63 0 149 1196 6 7 8 165 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 88 134 90 0 0 0 1 1218 0 1 3 6 0 0 0 0
1585261505.264750 3 0 1543 2213 2142 1.031381 0.202622 0.031907 0.007363 0.016090 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.800000 13.900000 8.900000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 27 0 59 0 149 1196 6 7 8 165 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 88 139 89 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.274748 3 0 1542 2212 2142 1.030017 0.201258 0.031907 0.006545 0.017181 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.800000 14.000000 9.200000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 63 0 149 1196 6 6 8 164 8 94 0 0 1215 14 193 2 226 255 246 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 109 88 140 92 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.284803 3 0 1542 2212 2142 1.031381 0.203985 0.031907 0.006545 0.017181 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.800000 13.400000 9.400000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 63 0 149 1196 6 6 8 164 8 94 0 0 1215 14 198 2 236 255 246 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 88 134 94 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.294799 3 0 1544 2213 2142 1.031381 0.203985 0.031907 0.006545 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.700000 13.200000 9.100000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 6 8 8 165 8 94 0 0 1215 14 198 2 236 255 246 0 5 128 3 5 2 1 0 163 0 1 577 0 9 8 26 0 0 116 20 833 109 87 132 91 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.304776 3 0 1544 2213 2142 1.031381 0.203985 0.031907 0.007363 0.016090 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 11.000000 8.400000 13.200000 9.000000 0 0 0 0 0.000000 0.100000 0.300000 0.600000 0 0 0 0 1194 0 117 0 27 0 59 0 149 1196 6 8 8 165 8 94 0 0 1215 14 198 2 236 255 246 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 110 84 132 90 0 0 0 1 1218 0 1 3 6 0 0 0 0
1585261505.314770 3 0 1543 2212 2142 1.030017 0.202622 0.031907 0.006545 0.016090 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.600000 13.100000 8.700000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 59 0 149 1196 6 7 8 164 8 94 0 0 1215 14 193 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 86 131 87 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.324788 3 0 1543 2212 2142 1.031381 0.202622 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.500000 13.700000 9.000000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 7 8 164 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 85 137 90 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.334779 3 0 1543 2212 2144 1.031381 0.203985 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 11.000000 8.500000 13.600000 9.200000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 7 8 164 8 96 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 110 85 136 92 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.344797 3 0 1543 2212 2144 1.031381 0.203985 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 11.000000 8.700000 13.300000 8.800000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 7 8 164 8 96 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 110 87 133 88 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.354737 3 0 1544 2213 2142 1.031381 0.203985 0.031907 0.007363 0.016090 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.600000 13.600000 9.100000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 27 0 59 0 149 1196 6 8 8 165 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 109 86 136 91 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.364750 3 0 1544 2213 2142 1.031381 0.203985 0.031907 0.006545 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 11.000000 8.600000 13.600000 9.200000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 6 8 8 165 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 110 86 136 92 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.374814 3 0 1544 2212 2142 1.031381 0.203985 0.031907 0.007363 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 11.000000 8.500000 13.300000 9.100000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 27 0 59 0 147 1196 6 8 8 164 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 110 85 133 91 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.384825 3 0 1544 2212 2142 1.031381 0.202622 0.031907 0.007363 0.017181 0.035997 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.700000 13.400000 9.100000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 27 0 63 0 132 1196 6 8 8 164 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 87 134 91 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.394784 3 0 1543 2212 2142 1.031381 0.203985 0.031907 0.006545 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.800000 13.300000 9.200000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 6 7 8 164 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 1 577 0 9 8 26 0 0 116 20 833 109 88 133 92 0 0 0 1 1218 0 0 3 5 0 0 0 0
1585261505.404778 3 0 1543 2212 2142 1.031381 0.202622 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.700000 13.200000 9.000000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 7 8 164 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 109 87 132 90 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.414784 3 0 1542 2212 2142 1.030017 0.201258 0.031907 0.007363 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.700000 13.600000 8.800000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 27 0 59 0 147 1196 6 6 8 164 8 94 0 0 1215 14 193 2 226 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 87 136 88 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.424213 3 0 1542 2212 2142 1.031381 0.202622 0.031907 0.006545 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.800000 13.300000 9.000000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 6 6 8 164 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 88 133 90 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.434801 3 0 1543 2212 2142 1.031381 0.203985 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.800000 13.300000 9.000000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 7 8 164 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 88 133 90 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.444814 3 0 1543 2212 2142 1.031381 0.203985 0.031907 0.006545 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.700000 13.400000 9.300000 0 0 0 0 0.000000 0.100000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 6 7 8 164 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 87 134 93 0 0 0 1 1218 0 1 3 6 0 0 0 0
1585261505.454805 3 0 1544 2213 2142 1.031381 0.203985 0.031907 0.006545 0.016090 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.800000 13.500000 9.400000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 59 0 147 1196 6 8 8 165 8 94 0 0 1215 14 198 2 236 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 88 135 94 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.464777 3 0 1544 2213 2142 1.031381 0.202622 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.800000 13.300000 9.300000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 8 8 165 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 109 88 133 93 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.474772 3 0 1543 2212 2142 1.036835 0.209440 0.031907 0.006545 0.017181 0.040088 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.900000 8.700000 13.300000 8.900000 0 0 0 0 0.000000 0.000000 0.300000 0.600000 0 0 0 0 1194 0 117 0 24 0 63 0 147 1196 6 7 8 164 8 94 0 0 1215 14 218 3 0 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 109 87 133 89 0 0 0 1 1218 0 0 3 6 0 0 0 0
1585261505.484799 3 0 1543 2212 2142 1.031381 0.202622 0.031907 0.006545 0.017181 0.040633 0.000000 0.900000 0.800000 2.600000 0.000000 0 0 0 0 0 10.800000 8.900000 13.400000 9.100000 0 0 0 0 0.000000 0.000000 0.300000 0.500000 0 0 0 0 1194 0 117 0 24 0 63 0 149 1196 6 7 8 164 8 94 0 0 1215 14 198 2 231 255 245 0 5 128 3 5 2 1 0 163 0 0 577 0 9 8 26 0 0 116 20 833 108 89 134 91 0 0 0 1 1218 0 0 3 5 0 0 0 0
